level_0,index,InChIKey,Solubility,SMILES,M,N_atoms,N_aroma_cycles,N_aroma_heterocycles,TPSA,logP,MP
6151,6209,OWRXWSVBJIIORE-UHFFFAOYSA-N,-5.2718183816,CC(C)CCCC(C)CCCC(C)(O)C#C,224.38799999999998,44,0,0,20.23,4.003300000000003,-65.0
6152,6210,OWRXWSVBJIIORE-UHFFFAOYSA-N,-5.112427808165773,CC(C)CCCC(C)CCCC(C)(O)C#C,224.38799999999998,44,0,0,20.23,4.003300000000003,-65.0
6153,6211,OWRXWSVBJIIORE-UHFFFAOYSA-N,-4.953059619,CC(C)CCCC(C)CCCC(C)(O)C#C,224.38799999999998,44,0,0,20.23,4.003300000000003,-65.0
6159,6218,OXBDLEXAVKAJFD-UHFFFAOYSA-N,-2.7647010816,Cc1ccc(cc1[N+]([O-])=O)[S](C)(=O)=O,215.23,23,1,0,77.28,1.30672,120.5
6160,6219,OXBDLEXAVKAJFD-UHFFFAOYSA-N,-2.7646937450526967,CC1C=CC(=CC=1[N+]([O-])=O)S(C)(=O)=O,215.23,23,1,0,77.28,1.30672,120.5
6162,6221,OXDXXMDEEFOVHR-UHFFFAOYSA-N,-6.226040229789038,CCCCCCCCC=CCCCCCCCC(=O)NCCNC(=O)CCCCCCCC=CCCCCCCCC,589.0060000000001,114,0,0,58.2,11.29379999999999,119.5
6167,6226,OXPCWUWUWIWSGI-UHFFFAOYSA-N,-6.954994957127888,CCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,450.7920000000004,90,0,0,26.3,10.487999999999992,6.0
6169,6228,OXPUOKDPOMJNKA-UHFFFAOYSA-N,-6.868834765714386,CC1=CC=C(C=C1)C1CCC(CC1)C1CCC(CCC=C)CC1,310.52500000000003,57,1,0,0.0,7.041420000000007,103.7
6170,6229,OXQKEKGBFMQTML-UHFFFAOYSA-N,-0.5171810367577528,OC(CO)C(O)C(O)C(O)C(O)CO,212.19799999999998,30,0,0,141.61,-4.224499999999998,188.0
6172,6231,OXWDLAHVJDUQJM-UHFFFAOYSA-N,-8.6670954079,CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,696.926,110,2,0,151.26,6.172000000000007,178.0
6173,6232,OXWDLAHVJDUQJM-UHFFFAOYSA-N,-8.66708732225336,CC(C)(C)C1=CC(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,696.926,110,2,0,151.26,6.172000000000007,178.0
6175,6234,OXYRENDGHPGWKV-UHFFFAOYSA-N,-2.6600258381,CC(CCO)CCc1ccccc1,178.275,31,1,0,20.23,2.6377000000000006,-50.0
6176,6235,OXYRENDGHPGWKV-UHFFFAOYSA-N,-2.660015414987334,CC(CCO)CCC1C=CC=CC=1,178.275,31,1,0,20.23,2.6377000000000006,-50.0
6180,6239,OYGYNUPKLMDVHM-UHFFFAOYSA-N,-5.53070544,CC(C)(C)c1cc(CCC(O)=O)cc(n2nc3ccccc3n2)c1O,339.39500000000004,46,2,1,88.24,3.4408000000000025,195.0
6181,6240,OYGYNUPKLMDVHM-UHFFFAOYSA-N,-5.530696912763641,CC(C)(C)C1=CC(CCC(O)=O)=CC(=C1O)N1N=C2C=CC=CC2=N1,339.39500000000004,46,2,1,88.24,3.440800000000001,195.0
6182,6241,OYNOCRWQLLIRON-UHFFFAOYSA-N,-3.503033206460294,CC1(C)CC(CC(C)(C)N1)NC(=O)C1=CC(=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1,442.64800000000025,74,1,0,82.25999999999999,3.7646000000000015,275.5
6183,6242,OYXVDHZABMXCMX-UHFFFAOYSA-N,-5.8676395216,CCCCCCCCCCCCC(CCCCCCCCCC)C(O)=O,368.64600000000013,74,0,0,37.3,8.529000000000007,46.5
6184,6243,OYXVDHZABMXCMX-UHFFFAOYSA-N,-5.86762858741594,CCCCCCCCCCCCC(CCCCCCCCCC)C(O)=O,368.64600000000013,74,0,0,37.3,8.529000000000007,46.5
6194,6253,OZSKVMIBRHDIET-UHFFFAOYSA-N,-4.62147580543028,CCCCCCC(O)CCCCCCCCCCC(=O)NCCO,343.55199999999996,65,0,0,69.56,4.327200000000004,202.55
6201,6260,PAKQQTBKJHSYEY-UHFFFAOYSA-N,-8.128352692539204,CCCCCCCCC(=O)OCCCCCCCCCCCC,326.5650000000001,65,0,0,26.3,7.201100000000008,15.2
6202,6261,PAOWPNQOTVTCAF-UHFFFAOYSA-N,-7.139632911522705,CCOC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C=1,314.469,53,0,0,26.3,5.048600000000005,161.55
6207,6266,PAYWCKGMOYQZAW-UHFFFAOYSA-N,-2.8359048818,COC(=O)c1ccc(C(=O)OC)c(c1)[N+]([O-])=O,239.18299999999996,26,1,0,95.74000000000001,1.168,74.0
6208,6267,PAYWCKGMOYQZAW-UHFFFAOYSA-N,-2.835902275038428,COC(=O)C1=CC=C(C=C1[N+]([O-])=O)C(=O)OC,239.18299999999996,26,1,0,95.74,1.168,74.0
6209,6268,PAZZVPKITDJCPV-UHFFFAOYSA-N,-6.737448045047693,CCCCCCCCC(O)CCCCCCCCC(O)=O,300.48299999999995,57,0,0,57.53,5.303300000000005,85.9
6210,6269,PBEMFWGJRHQMEI-UHFFFAOYSA-N,-6.6931587341346335,CCCC1CCC(CC1)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,330.5560000000001,62,1,0,20.23,7.061100000000009,91.2
6220,6279,PBLZLIFKVPJDCO-UHFFFAOYSA-N,-3.1963980912,[NH3+]CCCCCCCCCCCC([O-])=O,215.33699999999996,40,0,0,67.77000000000001,0.8791999999999991,185.925
6221,6280,PBLZLIFKVPJDCO-UHFFFAOYSA-N,-3.196388808603068,NCCCCCCCCCCCC(O)=O,215.33699999999996,40,0,0,63.32,2.9307000000000007,185.925
6225,6284,PBOSTUDLECTMNL-UHFFFAOYSA-N,-4.3809109776,CCCCCCCCCCCCOC(=O)C=C,240.38699999999994,45,0,0,26.3,4.636500000000004,-2.0
6226,6285,PBZAGXRVDLNBCJ-UHFFFAOYSA-N,-5.497565651168286,CCCCCCCOC(=O)CCC(=O)OCCCCCCC,314.46600000000007,56,0,0,52.60000000000001,4.7938000000000045,0.0
6229,6288,PCCREHACDHFBNR-UHFFFAOYSA-N,-4.351661944551248,CC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)CCC4(C)C3CCC21C,404.5220000000003,62,0,0,60.440000000000005,4.4607000000000046,144.0
6233,6293,PCKZAVNWRLEHIP-UHFFFAOYSA-N,-4.536378597,CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,340.41900000000004,49,2,0,74.6,3.1846000000000014,84.3
6234,6294,PCKZAVNWRLEHIP-UHFFFAOYSA-N,-4.536370779463174,CC(C)(O)C(=O)C1C=CC(CC2C=CC(=CC=2)C(=O)C(C)(C)O)=CC=1,340.41900000000004,49,2,0,74.6,3.1846000000000014,84.3
6236,6296,PCVJQTVUJJJSRQ-UHFFFAOYSA-N,-2.5649928036444445,ClC1=NC2C(=NC(Cl)=NC=2C(=N1)N1CCCCC1)N1CCCCC1,367.2840000000003,44,0,2,58.040000000000006,3.707200000000002,253.0
6237,6297,PDDIXJQTRLVRCG-UHFFFAOYSA-N,-4.9917376214,COC(=O)c1sc(N)c(C#N)c1C,196.231,21,0,1,76.11,1.2970000000000002,226.0
6238,6298,PDDIXJQTRLVRCG-UHFFFAOYSA-N,-4.991727259937086,CC1C(C#N)=C(N)SC=1C(=O)OC,196.231,21,0,1,76.11,1.297,226.0
6239,6299,PDFSXHZXNZCKNF-UHFFFAOYSA-N,-5.342343585979525,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,354.134,28,0,0,0.0,5.170200000000001,-34.85
6241,6301,PDSNLYSELAIEBU-UHFFFAOYSA-N,-4.4127624272,CC1(C)CCCC2(C)C3CCC(C13)C2=C,204.35699999999997,39,0,0,0.0,4.4150000000000045,-20.0
6242,6302,PDSNLYSELAIEBU-UHFFFAOYSA-N,-4.4127498013041535,CC1(C)CCCC2(C)C3CCC(C13)C2=C,204.35699999999997,39,0,0,0.0,4.4150000000000045,-20.0
6243,6303,PDSVZUAJOIQXRK-UHFFFAOYSA-N,-3.851445123960276,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,312.60599999999994,68,0,0,0.0,6.9541000000000075,258.91
6244,6304,PDSVZUAJOIQXRK-UHFFFAOYSA-N,-3.616116764902497,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,312.60599999999994,68,0,0,0.0,6.9541000000000075,258.91
6246,6306,PDUFSBFWOJELLV-UHFFFAOYSA-N,-4.367491729246253,CC(OC(=O)COC(=O)CC)C1CC(C)(C)CCC1,270.36899999999997,45,0,0,52.6,3.0877000000000017,-20.149999999999977
6256,6317,PEPMRHLQYPCJPR-UHFFFAOYSA-N,-7.568148832808865,CC(=O)OC1=CCC2C3CCC4CC=CCC4(C)C3CCC12C,314.46900000000005,53,0,0,26.3,5.252100000000005,98.0
6262,6323,PFANXOISJYKQRP-UHFFFAOYSA-N,-7.9806713528,CCCC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C,382.58800000000014,66,2,0,40.46,7.241640000000008,210.5
6263,6324,PFANXOISJYKQRP-UHFFFAOYSA-N,-7.980660835899837,CCCC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C,382.58800000000014,66,2,0,40.46,7.241640000000008,210.5
6275,6336,PFPUZMSQZJFLBK-UHFFFAOYSA-N,-2.2971518537,CC(=C)C(=O)OCCN1CCNC1=O,198.22199999999998,28,0,0,58.64,0.13090000000000007,28.0
6276,6337,PFPUZMSQZJFLBK-UHFFFAOYSA-N,-2.2971454017128696,CC(=C)C(=O)OCCN1CCNC1=O,198.22199999999998,28,0,0,58.64,0.13090000000000007,28.0
6277,6338,PFPUZMSQZJFLBK-UHFFFAOYSA-N,0.7028481463,CC(=C)C(=O)OCCN1CCNC1=O,198.22199999999998,28,0,0,58.64,0.13090000000000007,28.0
6282,6343,PFWYHTORQZAGCA-UHFFFAOYSA-N,-2.250439975019434,CC(=O)OCC1C=C2OCOC2=CC=1,194.18599999999998,24,1,0,44.760000000000005,1.4784,51.0
6284,6345,PGOHXVFJIXDZAH-UHFFFAOYSA-N,-2.3525633772679253,CC1=CCC(CCC)CC1=O,152.237,27,0,0,17.07,2.711900000000001,-45.4
6295,6356,PGSBORVKPRJNHJ-UHFFFAOYSA-N,-3.028558813592479,COC1=CC2NC(=O)C(=O)NC=2C=C1N,207.189,24,1,1,100.97,-0.1928000000000002,300.0
6303,6364,PHNCACYNYORRNS-UHFFFAOYSA-N,-5.6453848366,CC1(C)CCCC2(C)C1CCC34COC(C)(CCC23)O4,278.4359999999999,50,0,0,18.46,4.524600000000004,117.0
6304,6365,PHNCACYNYORRNS-UHFFFAOYSA-N,-5.645374847696974,CC1(C)CCCC2(C)C1CCC13COC(C)(CCC21)O3,278.4359999999999,50,0,0,18.46,4.524600000000004,117.0
6305,6366,PHPWISAFHNEMSR-UHFFFAOYSA-N,-2.3488300245206437,CC(=O)NC1C=CC=C2CC3C=CC=CC=3C=12,223.27499999999998,30,2,0,29.1,3.2162000000000015,199.22222222222223
6313,6375,PHUSOTFVZQDLMC-UHFFFAOYSA-N,-8.070153994113543,CCCCCCCCC=CCCCCCCCC(=O)OCCC(C)C,352.60300000000007,69,0,0,26.3,7.613200000000009,-9.0
6315,6377,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-5.479065984339056,CNCCC=C1C2C=CC=CC=2CCC2C=CC=CC=21,263.38399999999996,41,2,0,12.03,3.826400000000003,214.0
6316,6378,PHWBOXQYWZNQIN-UHFFFAOYSA-N,-4.080807092533353,ClC1=CC=CC=C1CN1CC2C=CSC=2CC1,263.793,31,1,1,3.24,3.959800000000002,189.0
6318,6380,PHXATPHONSXBIL-UHFFFAOYSA-N,-3.06681003776245,CCCCCCCC1CCC(=O)O1,184.27899999999997,33,0,0,26.3,3.052500000000002,-9.5
6319,6381,PHXLONCQBNATSL-UHFFFAOYSA-N,-8.1467862166,Cc1cc(Cc2cc(C)cc(c2O)C3(C)CCCCC3)c(O)c(c1)C4(C)CCCCC4,420.6370000000003,71,2,0,40.46,7.749040000000008,134.5
6320,6382,PHXLONCQBNATSL-UHFFFAOYSA-N,-8.146775591367795,CC1C=C(CC2C=C(C)C=C(C=2O)C2(C)CCCCC2)C(O)=C(C=1)C1(C)CCCCC1,420.6370000000003,71,2,0,40.46,7.749040000000008,134.5
6322,6384,PHYFQTYBJUILEZ-UHFFFAOYSA-N,-7.248185242522151,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,885.4529999999991,167,0,0,78.9,18.097099999999976,-5.5
6323,6385,PHYRXYUDHILFBN-UHFFFAOYSA-N,-4.82836043814192,COC1=CC2CCCC(=CCC3(C)C(=O)CCC3=O)C=2C=C1,298.382,44,1,0,43.370000000000005,3.743300000000003,79.0
6325,6387,PIBTYZGGTBGGCN-UHFFFAOYSA-N,-6.722161206325761,CC1=CC(=CC=C1N=NC1C=CC(=CC=1)[N+]([O-])=O)N(CCO)CCC#N,353.38200000000023,45,2,0,115.11999999999998,4.031000000000004,156.0
6329,6391,PIDZDMWZNNWUGB-UHFFFAOYSA-N,-6.678230388454156,COC1C=CC=C2N=C3C4C=CC=C5C=CC=C(C(=O)N3C=12)C5=4,300.31700000000006,35,3,2,43.599999999999994,3.600500000000002,253.55
6330,6392,PIHHZNWHYDIJIP-UHFFFAOYSA-N,-3.281194551978309,FC(F)(F)OC(F)(Cl)C(F)(F)Cl,236.926,12,0,0,9.23,3.2165,-20.0
6334,6396,PIPJHDJQUXGVNR-UHFFFAOYSA-N,-6.0994494699,CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,452.63900000000046,73,2,0,67.42999999999999,6.981800000000008,-50.0
6335,6397,PIPJHDJQUXGVNR-UHFFFAOYSA-N,-6.099439697251078,CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=C(CCCCCCCCCC(C)C)C=C1,452.63900000000046,73,2,0,67.42999999999999,6.981800000000008,-50.0
6336,6398,PIURQZBTTSWWOY-UHFFFAOYSA-N,-4.278040647076385,CC1=CSC2C(Cl)=CC=CC=21,182.675,18,1,1,0.0,3.863120000000002,11.2
6341,6403,PJHKBYALYHRYSK-UHFFFAOYSA-N,-6.9330922951,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,428.61000000000035,74,0,0,78.9,5.895800000000007,-32.5
6342,6404,PJHKBYALYHRYSK-UHFFFAOYSA-N,-6.933084766082118,CCCCCCC(=O)OC(COC(=O)CCCCCC)COC(=O)CCCCCC,428.61000000000035,74,0,0,78.9,5.895800000000007,-32.5
6344,6406,PJKDPLADZLQFAS-UHFFFAOYSA-N,-6.447981813799613,CCCCCCCCC(C)CCCCCCCCC=C,280.5399999999999,60,0,0,0.0,7.679900000000008,-73.0
6352,6414,PJXHBTZLHITWFX-UHFFFAOYSA-N,-3.7694416506,CCCCCCCC1CCCC1=O,182.30699999999996,35,0,0,17.07,3.7161000000000026,-20.0
6353,6415,PJXHBTZLHITWFX-UHFFFAOYSA-N,-3.769430907281818,CCCCCCCC1CCCC1=O,182.30699999999996,35,0,0,17.07,3.7161000000000026,-20.0
6359,6421,PKCKEGFHGRMLNH-UHFFFAOYSA-N,-4.139985859016278,CCCCCCC(C)OC(=O)C=C,184.27899999999997,33,0,0,26.3,3.0745000000000013,-78.0
6368,6430,PKUZBJXWIOTQFQ-UHFFFAOYSA-N,-6.756592855635831,CCOC(=O)C1=CC2=C(C=C1)SC1=CC=CC=C1C2=O,284.33600000000007,32,2,1,43.370000000000005,3.591400000000003,128.5
6374,6436,PLEFEZPTTKWFDT-UHFFFAOYSA-N,-1.1868925730574524,CC1=CC(=O)OC2=CC(OCC(O)=O)=C(O)C=C21,250.20599999999996,28,1,1,96.97000000000001,1.2704199999999999,236.0
6377,6439,PLJNMVSXXDHWOT-UHFFFAOYSA-N,-7.471710821911791,CC(C)(COC(=O)C(=CC1C=C(OC)C(=CC=1)OC)C#N)C1OCC2(CO1)COC(OC2)C(C)(C)COC(=O)C(=CC1C=C(OC)C(=CC=1)OC)C#N,734.7990000000002,99,2,0,174.02,5.106160000000005,202.0
6383,6445,PLUQJOSTYJDNDS-UHFFFAOYSA-N,-3.876445144341489,CCOC(=O)C(C)(C)C1C=CC(=CC=1)C(=O)C1CC1,260.333,39,1,0,43.370000000000005,3.120000000000002,57.2
6390,6452,PMDDQOHZLBZUSO-UHFFFAOYSA-N,-2.7091216094044097,CN(C)C(=O)C1=CC2=CN=C(Cl)N=C2N1C1CCCC1,292.7700000000001,37,0,2,51.02,2.901600000000001,88.0
6393,6455,PMMYEEVYMWASQN-UHFFFAOYSA-N,0.4399221153,OC1CNC(C1)C(O)=O,131.13099999999997,18,0,0,69.56,-1.2061999999999997,274.0
6405,6467,PMXMIIMHBWHSKN-UHFFFAOYSA-N,-3.157146178117568,CC1N=C2C(O)CCCN2C(=O)C=1CCN1CCC(CC1)C1=NOC2=CC(F)=CC=C21,426.49200000000013,58,1,2,84.39,3.0813200000000016,169.4
6411,6473,PMZXKSSDXXNNIO-UHFFFAOYSA-N,-6.7715099068,COCCCN1C(=O)c2ccc3C(=O)n4c5ccc(C)cc5nc4c6ccc(C1=O)c2c36,425.44400000000024,51,3,2,80.97999999999999,3.5328200000000027,179.4
6412,6474,PMZXKSSDXXNNIO-UHFFFAOYSA-N,-6.771501807328207,CC1C=CC2=C(C=1)N=C1C3=CC=C4C(=O)N(CCCOC)C(=O)C5C=CC(=C3C=54)C(=O)N21,425.4440000000002,51,3,2,80.98,3.5328200000000027,179.4
6413,6475,PNENOUKIPPERMY-UHFFFAOYSA-N,-3.3842253499040327,[O-][N+](=O)C1=CC(OCCO)=C(C=C1)NCCO,242.231,31,1,0,104.86000000000001,0.3700999999999998,142.72222222222223
6421,6483,PNVNVHUZROJLTJ-UHFFFAOYSA-N,-1.1086652301,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,277.408,47,1,0,32.7,3.0356000000000014,74.0
6422,6484,PNVNVHUZROJLTJ-UHFFFAOYSA-N,0.2567187446,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,277.408,47,1,0,32.7,3.0356000000000014,74.0
6423,6485,PNVNVHUZROJLTJ-UHFFFAOYSA-N,0.2892747786,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,277.408,47,1,0,32.7,3.0356000000000014,74.0
6424,6486,PNVNVHUZROJLTJ-UHFFFAOYSA-N,0.2908803053,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,277.408,47,1,0,32.7,3.0356000000000014,74.0
6431,6493,PODVJTKDNVRRMS-UHFFFAOYSA-N,-4.797340214541766,FC(F)(F)OC(F)(F)OC(F)=C(F)F,232.02599999999995,14,0,0,18.46,3.1247999999999996,-85.0
6433,6495,POIARNZEYGURDG-UHFFFAOYSA-N,-3.005238529560992,CC1C=CCC(C)(C)C=1C(=O)C=CC,190.286,32,0,0,17.07,3.4342000000000024,1.8
6435,6497,POLMNXCVMYMLSF-UHFFFAOYSA-N,-1.931164755,COc1ccc(C)cc1NC(C)=O,179.21899999999997,26,1,0,38.33,1.9620199999999999,110.0
6436,6498,POLMNXCVMYMLSF-UHFFFAOYSA-N,-1.9311568278567464,CC1C=C(NC(C)=O)C(=CC=1)OC,179.219,26,1,0,38.33,1.9620199999999999,110.0
6438,6500,POPFMWWJOGLOIF-UHFFFAOYSA-N,-3.878069981840264,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,436.5200000000002,64,0,0,93.06000000000002,2.498700000000001,251.0
6440,6502,POQDXIFVWVZVML-UHFFFAOYSA-N,-3.4150433898,CCC(=O)N(C1CCN(CC1)Cc2ccccc2)c3ccccc3,322.452,50,2,0,23.550000000000004,4.094200000000003,73.1
6441,6503,POQDXIFVWVZVML-UHFFFAOYSA-N,-3.4150325330072904,CCC(=O)N(C1CCN(CC2C=CC=CC=2)CC1)C1C=CC=CC=1,322.452,50,2,0,23.550000000000004,4.094200000000003,73.1
6445,6507,POSWICCRDBKBMH-UHFFFAOYSA-N,-1.6471414632,CC1CC(=O)CC(C)(C)C1,140.22599999999997,26,0,0,17.07,2.401700000000001,-10.0
6446,6508,POSWICCRDBKBMH-UHFFFAOYSA-N,-1.3400032558243922,CC1CC(=O)CC(C)(C)C1,140.22599999999997,26,0,0,17.07,2.401700000000001,-10.0
6460,6523,PPKAGMLCLQWXJX-UHFFFAOYSA-N,-7.144286047780692,CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,697.051,125,0,0,105.20000000000002,10.571599999999997,-25.0
6464,6527,PPUPUTQAJAIAIF-UHFFFAOYSA-N,-6.457848050985762,CCCS(=O)(=O)NC1C=CC(F)=C(C(=O)C2=CN(C3N=CC(=CC2=3)C2C=CC(Cl)=CC=2)C(=O)C2C(Cl)=CC=CC=2Cl)C=1F,662.9290000000002,63,3,2,98.13,8.012900000000005,191.0
6467,6530,PQAUOQARDKWIGL-UHFFFAOYSA-N,-5.2789126789082585,CCCCOC1OC(CO[N+]([O-])=O)C(O[N+]([O-])=O)C(O[N+]([O-])=O)C1O[N+]([O-])=O,416.2520000000001,44,0,0,227.93999999999997,-0.5329999999999986,199.0
6477,6540,PQMRKLSVUBRLLQ-UHFFFAOYSA-N,-5.705097140304087,CCC12CCC3C(CCC4CC(=CCC=43)OC)C1CCC2=O,300.44200000000006,50,0,0,26.3,4.802600000000004,165.4
6483,6546,PQSXNIMHIHYFEE-UHFFFAOYSA-N,-1.7344827491479833,CC(C1C=CC(O)=CC=1O)C1C=CC=CC=1,214.264,30,2,0,40.46,3.249600000000002,79.0
6485,6548,PQWGFUFROKIJBO-UHFFFAOYSA-N,-1.8467055699,CCC(=O)c1cccc(Cl)c1,168.623,20,1,0,17.07,2.9327000000000014,46.0
6486,6549,PQWGFUFROKIJBO-UHFFFAOYSA-N,-1.8466982629803264,CCC(=O)C1C=CC=C(Cl)C=1,168.623,20,1,0,17.07,2.9327000000000014,46.0
6495,6558,PREOKNMPMCPQQJ-UHFFFAOYSA-N,-2.378970977242344,CC1C=CC=CC=1N=NC1C=CC(=CC=1)N(C)C,239.32200000000003,35,2,0,27.96,4.4764200000000045,71.02777777777777
6499,6562,PRNCMAKCNVRZFX-UHFFFAOYSA-N,-3.3932597866,CC(C)CCCC(C)CCO,158.285,33,0,0,20.23,2.831200000000002,-85.0925
6500,6563,PRNCMAKCNVRZFX-UHFFFAOYSA-N,-3.3932490368520094,CC(C)CCCC(C)CCO,158.285,33,0,0,20.23,2.831200000000002,-85.0925
6503,6566,PRRFQXHAXJDWGV-UHFFFAOYSA-N,-3.053096363141629,CCOC(=O)C1CC(OS(C)(=C)=C)C2OC(C)(C)OC2C=1,316.41900000000004,45,0,0,53.99000000000001,1.9983,102.0
6506,6569,PRZKOKAHPBJMKM-UHFFFAOYSA-N,-6.173559767093323,COC1C=C(C=CC=1C1C(C(=O)OCCC#N)C(C)=NC2C1=C(N=CC=2C)OCC)C#N,432.4800000000002,56,1,1,117.59,3.979980000000003,195.7
6507,6570,PSBKJPTZCVYXSD-UHFFFAOYSA-N,-1.7277175555515254,CC(CC(=O)CC)CC,128.21499999999997,25,0,0,17.07,2.401700000000001,-56.7
6508,6571,PSBKJPTZCVYXSD-UHFFFAOYSA-N,-1.630817582,CCC(C)CC(=O)CC,128.21499999999997,25,0,0,17.07,2.401700000000001,-56.7
6510,6573,PSDFQEVOCCOOET-UHFFFAOYSA-N,-4.387903995711314,NC1=CC=CC=C1OCCOC1=CC=CC=C1N,244.29399999999998,34,2,0,70.5,2.3088,132.0
6517,6580,PSGXHCUDHIPKJP-UHFFFAOYSA-N,-7.765518375616115,N#CC(N=CC1C=CC=CC=1O)=C(C#N)N=CC1C=CC=CC=1O,316.32,36,2,0,112.75999999999999,2.8945600000000007,356.0
6525,6588,PSXCGTLGGVDWFU-UHFFFAOYSA-N,-2.2203422785527094,CC(CO[N+]([O-])=O)O[N+]([O-])=O,166.08899999999997,17,0,0,104.74000000000001,-0.20850000000000013,-7.777777777777778
6527,6590,PTIVACHGVHIMMK-UHFFFAOYSA-N,-6.963964543743696,COC1=CC(=CC=C1N=NC1C=CC(O)=CC=1)N=NC1C=CC(=CC=1)[N+]([O-])=O,377.3600000000001,43,3,0,122.04000000000002,6.139800000000005,225.7
6529,6592,PTOAARAWEBMLNO-UHFFFAOYSA-N,-1.6531167246766378,NC1=NC(Cl)=NC2=C1N=CN2C1CC(O)C(CO)O1,285.69100000000003,31,0,2,119.31000000000002,-0.29740000000000044,215.0
6532,6595,PTVZQOAHCSKAAS-UHFFFAOYSA-N,-3.4176493027,CNC(=S)NN,105.16600000000001,13,0,0,50.08,-1.0459999999999996,136.75
6533,6596,PTVZQOAHCSKAAS-UHFFFAOYSA-N,-3.4176331096235635,CNC(=S)NN,105.16600000000001,13,0,0,50.08,-1.0459999999999996,136.75
6534,6597,PTVZQOAHCSKAAS-UHFFFAOYSA-N,-0.465572855,CNC(=S)NN,105.16600000000001,13,0,0,50.08,-1.0459999999999996,136.75
6538,6601,PUBNJSZGANKUGX-UHFFFAOYSA-N,-5.3016375827,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,380.5320000000002,60,2,0,32.78,3.9674200000000033,81.075
6539,6602,PUBNJSZGANKUGX-UHFFFAOYSA-N,-5.1332331523,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,380.5320000000002,60,2,0,32.78,3.9674200000000033,81.075
6540,6603,PUBNJSZGANKUGX-UHFFFAOYSA-N,-5.097545007769267,CN(C)C(CC1C=CC(C)=CC=1)(CC)C(=O)C1C=CC(=CC=1)N1CCOCC1,380.5320000000002,60,2,0,32.78,3.9674200000000033,81.075
6541,6604,PUBNJSZGANKUGX-UHFFFAOYSA-N,-5.0618772438,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,380.5320000000002,60,2,0,32.78,3.9674200000000033,81.075
6542,6605,PUDDYSBKCDKATP-UHFFFAOYSA-N,-1.9564381760915384,COC(=O)C1C=C(F)C=CC=1N,169.155,20,1,0,52.32,1.1945,29.25
6544,6607,PUKWIVZFEZFVAT-UHFFFAOYSA-N,-4.0165337106,CCCCCC1(C)CCC(C)(C)C1=O,196.33399999999997,38,0,0,17.07,3.962100000000003,-20.0
6545,6608,PUKWIVZFEZFVAT-UHFFFAOYSA-N,-4.016522807498113,CC1(C)CCC(C)(CCCCC)C1=O,196.33399999999997,38,0,0,17.07,3.962100000000003,-20.0
6550,6613,PUQSDJZESAQGQS-UHFFFAOYSA-N,-3.709676798151926,CC12CCC3C(CCC4=CC(=O)CCC=34)C1CCC2O,272.3879999999999,44,0,0,37.3,3.5533000000000023,179.8
